numero_controle_pncp;numero_item;sequencial_resultado;ni_fornecedor;nome_fornecedor;tipo_pessoa;porte_fornecedor;quantidade_homologada;valor_unitario_homologado;valor_total_homologado;situacao_resultado_id;situacao_resultado_nome;data_resultado;data_cancelamento_raw;cancelado_efetivo;motivo_avaliacao_cancelamento;motivo_cancelamento_raw;reserva_remanescente_codigo;reserva_remanescente_nome;ordem_classificacao_srp;raw_json;captured_at
34870576000121-1-000037/2026;1;1;05522035000104;O. L. LIMA JUNIOR LTDA;PJ;ME;6000.0;0.51;3060.0;1;Informado;2026-05-18;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;1.0;"{""indicadorSubcontratacao"": false, ""numeroItem"": 1, ""dataInclusao"": ""2026-05-18T12:49:10"", ""niFornecedor"": ""05522035000104"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2026-05-18T12:49:10"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""O. L. LIMA JUNIOR LTDA"", ""valorTotalHomologado"": 3060.0, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 1, ""quantidadeHomologada"": 6000.0, ""valorUnitarioHomologado"": 0.51, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": 1, ""dataResultado"": ""2026-05-18"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""34870576000121-1-000037/2026"", ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""ME"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": ""Sociedade Empresária Limitada"", ""localidadeFornecedor"": null, ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": ""2062""}";2026-09-12T20:14:05.649584
34925214000190-1-000009/2026;60001;1;49212231000158;JS DISTRIBUIDORA HOSPITALAR LTDA;PJ;Não Informado;150.0;139.46;20919.0;1;Informado;2026-05-22;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;;"{""indicadorSubcontratacao"": false, ""numeroItem"": 60001, ""dataInclusao"": ""2026-06-01T10:28:49"", ""niFornecedor"": ""49212231000158"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2026-06-01T10:28:49"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""JS DISTRIBUIDORA HOSPITALAR LTDA"", ""valorTotalHomologado"": 20919.0, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 5, ""quantidadeHomologada"": 150.0, ""valorUnitarioHomologado"": 139.46, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": null, ""dataResultado"": ""2026-05-22"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""34925214000190-1-000009/2026"", ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""Não Informado"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": null, ""localidadeFornecedor"": null, ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": null}";2026-09-12T20:14:08.973232
00508903000188-1-000602/2025;1;1;58701999000186;58.701.999 SAMANTHA ROCHA LIMA MIGUEL;PJ;Demais;1.0;7900.01;7900.01;1;Informado;2025-04-30;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;1.0;"{""indicadorSubcontratacao"": false, ""numeroItem"": 1, ""dataInclusao"": ""2025-04-30T08:05:30"", ""niFornecedor"": ""58701999000186"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-04-30T08:05:30"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""58.701.999 SAMANTHA ROCHA LIMA MIGUEL"", ""valorTotalHomologado"": 7900.01, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 3, ""quantidadeHomologada"": 1.0, ""valorUnitarioHomologado"": 7900.01, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": 1, ""dataResultado"": ""2025-04-30"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""00508903000188-1-000602/2025"", ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""Demais"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": null, ""localidadeFornecedor"": null, ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": null}";2026-09-12T20:15:44.672598
00508903000188-1-000602/2025;2;1;56135044000183;56.135.044 DOUGLAS BUENO DE BASTOS;PJ;Demais;1.0;1400.0;1400.0;1;Informado;2025-04-30;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;1.0;"{""naturezaJuridicaId"": null, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""indicadorSubcontratacao"": false, ""dataInclusao"": ""2025-04-30T08:05:36"", ""numeroItem"": 2, ""niFornecedor"": ""56135044000183"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-04-30T08:05:36"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""56.135.044 DOUGLAS BUENO DE BASTOS"", ""valorTotalHomologado"": 1400.0, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 3, ""quantidadeHomologada"": 1.0, ""valorUnitarioHomologado"": 1400.0, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": 1, ""dataResultado"": ""2025-04-30"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""00508903000188-1-000602/2025"", ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": false, ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""Demais"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": null, ""localidadeFornecedor"": null}";2026-09-12T20:15:45.550268
25002757000145-1-000004/2025;3302;1;47251777000192;M T DOS SANTOS LTDA;PJ;ME;5.0;243.0;1215.0;1;Informado;2025-04-15;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;3.0;"{""indicadorSubcontratacao"": false, ""niFornecedor"": ""47251777000192"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-04-15T11:45:00"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""M T DOS SANTOS LTDA"", ""dataInclusao"": ""2025-04-15T11:45:00"", ""numeroItem"": 3302, ""valorTotalHomologado"": 1215.0, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 1, ""quantidadeHomologada"": 5.0, ""valorUnitarioHomologado"": 243.0, ""percentualDesconto"": 40.7317, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": 3, ""dataResultado"": ""2025-04-15"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""25002757000145-1-000004/2025"", ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": true, ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""ME"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": null, ""localidadeFornecedor"": null, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": null}";2026-09-12T20:15:46.429994
00394502001205-1-000471/2025;3;1;52967093000121;COMERCIAL GOBER LTDA;PJ;Demais;1.0;0.0;0.0;2;Cancelado;2025-10-02;;0;"evidencia insuficiente para cancelamento; tratado como nao cancelado (revisar manualmente)";;1;Não se aplica;1.0;"{""naturezaJuridicaId"": null, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""indicadorSubcontratacao"": false, ""dataInclusao"": ""2025-06-10T15:26:40"", ""numeroItem"": 3, ""niFornecedor"": ""52967093000121"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-10-02T15:18:21"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""COMERCIAL GOBER LTDA"", ""valorTotalHomologado"": 0.0, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 3, ""quantidadeHomologada"": 1.0, ""valorUnitarioHomologado"": 0.0, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": 1, ""dataResultado"": ""2025-10-02"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""00394502001205-1-000471/2025"", ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": false, ""situacaoCompraItemResultadoId"": 2, ""porteFornecedorNome"": ""Demais"", ""situacaoCompraItemResultadoNome"": ""Cancelado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": null, ""localidadeFornecedor"": null}";2026-09-12T20:15:52.561567
00394502001205-1-000471/2025;3;2;42374468000196;GRUPO CONNECT EMPREENDIMENTOS LTDA;PJ;Demais;1.0;1480.0;1480.0;1;Informado;2025-10-08;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;1.0;"{""naturezaJuridicaId"": null, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""indicadorSubcontratacao"": false, ""dataInclusao"": ""2025-10-08T16:45:01"", ""numeroItem"": 3, ""niFornecedor"": ""42374468000196"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-10-08T16:45:01"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""GRUPO CONNECT EMPREENDIMENTOS LTDA"", ""valorTotalHomologado"": 1480.0, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 3, ""quantidadeHomologada"": 1.0, ""valorUnitarioHomologado"": 1480.0, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": 1, ""dataResultado"": ""2025-10-08"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""00394502001205-1-000471/2025"", ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": false, ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""Demais"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 2, ""naturezaJuridicaNome"": null, ""localidadeFornecedor"": null}";2026-09-12T20:15:52.561567
05990437000133-1-000014/2025;1;1;57526686000176;B. S. MACIEL LTDA;PJ;Demais;15.0;37.5;562.5;1;Informado;2025-06-17;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;1.0;"{""indicadorSubcontratacao"": false, ""numeroItem"": 1, ""dataInclusao"": ""2025-06-18T06:41:18"", ""niFornecedor"": ""57526686000176"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-06-18T06:41:18"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""B. S. MACIEL LTDA"", ""valorTotalHomologado"": 562.5, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 3, ""quantidadeHomologada"": 15.0, ""valorUnitarioHomologado"": 37.5, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": 1, ""dataResultado"": ""2025-06-17"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""05990437000133-1-000014/2025"", ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""Demais"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": ""Sociedade Empresária Limitada"", ""localidadeFornecedor"": null, ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": ""2062""}";2026-09-12T20:15:58.561814
05990437000133-1-000014/2025;5;1;57526686000176;B. S. MACIEL LTDA;PJ;Demais;40.0;78.56;3142.4;1;Informado;2025-06-17;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;1.0;"{""indicadorSubcontratacao"": false, ""numeroItem"": 5, ""dataInclusao"": ""2025-06-18T06:41:51"", ""niFornecedor"": ""57526686000176"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-06-18T06:41:51"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""B. S. MACIEL LTDA"", ""valorTotalHomologado"": 3142.4, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 3, ""quantidadeHomologada"": 40.0, ""valorUnitarioHomologado"": 78.56, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": 1, ""dataResultado"": ""2025-06-17"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""05990437000133-1-000014/2025"", ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""Demais"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": ""Sociedade Empresária Limitada"", ""localidadeFornecedor"": null, ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": ""2062""}";2026-09-12T20:16:02.974088
05990437000133-1-000014/2025;6;1;57526686000176;B. S. MACIEL LTDA;PJ;Demais;15.0;40.54;608.1;1;Informado;2025-06-17;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;1.0;"{""indicadorSubcontratacao"": false, ""numeroItem"": 6, ""dataInclusao"": ""2025-06-18T06:42:03"", ""niFornecedor"": ""57526686000176"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-06-18T06:42:03"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""B. S. MACIEL LTDA"", ""valorTotalHomologado"": 608.1, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 3, ""quantidadeHomologada"": 15.0, ""valorUnitarioHomologado"": 40.54, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": 1, ""dataResultado"": ""2025-06-17"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""05990437000133-1-000014/2025"", ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""Demais"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": ""Sociedade Empresária Limitada"", ""localidadeFornecedor"": null, ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": ""2062""}";2026-09-12T20:16:07.771985
01762561000190-1-000011/2025;3555;1;10505707000103;R.FIGUEIREDO DA COSTA;PJ;ME;60.0;10.33;619.8;1;Informado;2025-07-28;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;2.0;"{""indicadorSubcontratacao"": false, ""niFornecedor"": ""10505707000103"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-07-28T10:08:47"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""R.FIGUEIREDO DA COSTA"", ""dataInclusao"": ""2025-07-28T10:08:47"", ""numeroItem"": 3555, ""valorTotalHomologado"": 619.8, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 1, ""quantidadeHomologada"": 60.0, ""valorUnitarioHomologado"": 10.33, ""percentualDesconto"": 6.0909, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": 2, ""dataResultado"": ""2025-07-28"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""01762561000190-1-000011/2025"", ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": true, ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""ME"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": null, ""localidadeFornecedor"": null, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": null}";2026-09-12T20:16:08.654235
00394502002864-1-001926/2025;5;1;37685672000198;RCK SOLUCOES E NEGOCIOS LTDA;PJ;Demais;1.0;328.8;328.8;1;Informado;2025-07-30;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;1.0;"{""indicadorSubcontratacao"": false, ""numeroItem"": 5, ""dataInclusao"": ""2025-07-30T11:15:45"", ""niFornecedor"": ""37685672000198"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-07-30T11:15:45"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""RCK SOLUCOES E NEGOCIOS LTDA"", ""valorTotalHomologado"": 328.8, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 3, ""quantidadeHomologada"": 1.0, ""valorUnitarioHomologado"": 328.8, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": 1, ""dataResultado"": ""2025-07-30"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""00394502002864-1-001926/2025"", ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""Demais"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": null, ""localidadeFornecedor"": null, ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": null}";2026-09-12T20:16:13.761954
04892707002588-1-000002/2025;8;1;35338366000150;HF7 COMERCIO E SERVICOS LTDA;PJ;Demais;10.0;37.8;378.0;1;Informado;2025-10-28;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;1.0;"{""indicadorSubcontratacao"": false, ""niFornecedor"": ""35338366000150"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-10-28T12:44:17"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""HF7 COMERCIO E SERVICOS LTDA"", ""dataInclusao"": ""2025-10-28T12:44:17"", ""numeroItem"": 8, ""valorTotalHomologado"": 378.0, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 3, ""quantidadeHomologada"": 10.0, ""valorUnitarioHomologado"": 37.8, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": 1, ""dataResultado"": ""2025-10-28"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""04892707002588-1-000002/2025"", ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""Demais"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": null, ""localidadeFornecedor"": null, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": null}";2026-09-12T20:16:14.650446
